country,tdur,vlyl_1,vlyl_2,vlyl_3,vlyl_4,gdpl_1,gdpl_2,gdpl_3,gdpl_4,gdpl_5,gdpl_6,gdpl_7,gdpl_8,gdpl_9,gdpl_10,vsyl
1,2232.2328191432,27.4292833676643,352.059581507983,8742.2832372396,1341.04126225526,74.8425241238664,136.868777177457,289.938759167253,68.6296391358773,49.5409495531474,309.713822022216,81.4317508517961,20.4715683620253,286.195163823141,310.551937428845,435.879949120746
2,1753.57133259092,23.5047385584068,683.794163264873,33820.5174107784,4372.85871742932,7.95125287652903,17.3291830546755,526.196182898675,295.413950829717,193.076105278356,841.890865368499,559.345118009732,272.217891481314,926.109631389514,1314.25525630614,397.814878300975
3,328.104691323839,31.7765684790612,1058.48592309561,16251.5481889576,4593.00389056014,19.8133342980511,55.7334483134491,598.977002387907,35.3314251064849,0.50541563166774,260.62741605233,1355.90305214694,1114.46024854924,479.126937517528,50.3884117684945,544.351704127542
4,450.544859480276,89.4885517237628,1638.29566289774,20629.72463236,3936.1119999125,180.624897314657,1802.3071155911,174.819032649515,60.5228865813731,221.146034510626,386.381713938372,222.404053863225,25.3841317606329,1964.05696824857,526.953245465715,1367.90028017563
5,1527.21656405582,42.7484226849181,739.818235108227,39797.2547997579,11734.7679734844,326.725711887353,0,557.871415097501,120.915581475433,499.815334777533,1079.0532918177,672.440443374755,382.974084762062,1009.42401249671,824.094152350298,711.306234432425
6,290.730820418561,26.6228834366858,1084.67616452014,66252.734648012,6826.36021568771,1181.15815838884,38.0334266919005,617.802056963841,20.4114831877875,3313.24737094081,2509.88190763443,2438.3421295177,129.211992075955,1264.01142372032,2888.122505142,399.091212618886
7,1247.82926707306,15.3483197839575,576.203852850154,9928.84358160101,1523.19259287759,48.0736377709604,13.1633036048051,426.439234193953,73.1730290228383,159.646879566728,418.667453698129,88.2851458939598,61.5159952170319,215.371254617275,569.038348130682,272.725514032897
8,2928.29361787547,32.0952765626398,786.162376939773,10582.9781691892,1394.79681276977,56.5762048920119,2.45382835869035,130.825535964513,10.8810302900606,792.17751686092,559.695830265281,190.04961518878,22.0765706578267,225.189190639249,218.608351269803,395.741072315649
9,1421.75005149365,23.4902171288261,262.031377615313,4121.43099168844,865.137872920469,93.8829150238623,5.95125470952403,156.489115836792,47.1715766578973,37.4542515110121,370.444771195704,43.0088649624569,33.3497139022722,84.2352651197043,414.384829498402,333.217901101898
10,448.457434663148,181.014132478682,7100.36078583619,673562.929406645,29576.6484911724,13692.7883023721,11492.6202476362,7230.42938356578,1426.6307819316,4212.34070002409,4135.47688279493,8781.39478757282,23550.9436445697,19039.8316518892,7494.69044438717,3407.91577585949
11,1351.60923771284,165.311783696603,2123.15063945353,23602.5030792744,4009.46578870296,532.510361123709,3501.39118248819,209.900374382967,13.6886798462521,142.295426779124,606.576262434842,172.610845428777,8.34494514640494,585.379623829038,219.134516665356,1856.60844769912
12,246.008777831302,38.6000384971634,1816.10710047878,128847.63886143,8909.22087483848,2979.0570017688,1191.9159734606,4597.26736576115,173.677362852862,428.606587719298,2929.84225677114,479.227102064061,447.050110133325,2381.47207782208,4844.47044670094,691.141503624078
13,2237.64547750758,34.0484988272517,1657.98999992396,125472.159500834,10191.7836791007,2585.56297507647,1109.99346814566,1001.67203859429,307.822360520302,467.920271916891,9944.54263101709,1102.69027829542,546.604027271077,887.785495762013,1814.40785874911,781.434525221697
14,3650,48.7044966370643,1379.76232353217,21524.0866077901,1876.27624032399,246.501258680902,177.479794998102,621.604781775701,54.8251494157283,764.906217129792,930.603788836577,583.689865856232,174.744905517783,671.264167510576,358.06293286476,706.727903294878
15,481.306080015984,38.0684574440831,1389.05399343699,62161.2935050899,3995.22950639551,1688.56381791082,791.224820645338,1284.28931778454,64.6495715343038,571.692866609041,2299.25483926701,1429.54369800387,473.043073616618,2388.65948574165,2067.67253778938,491.703837181343
16,1388.82672128339,96.6145363175864,1888.08731132924,50714.9236299878,17930.0534710482,234.643969455389,4251.38252170826,369.147367336503,96.5334869840073,61.4705476645804,205.603852559103,550.26083564784,239.623871932526,430.657040014143,1863.0886703669,1752.41055887241
17,239.758885790658,123.27528802707,4457.42358028066,134510.068338384,13582.3209997227,2394.95077807468,1686.05256784918,2137.54404462206,672.603636498612,2185.40935632514,2647.72502636059,1366.31029220207,2627.88278062177,9225.40049327975,1100.97282420099,1780.18342921792
18,2157.66131855868,26.9586373575389,931.257718687257,30838.8633141995,1416.87776851473,539.633245321379,18.5699235843512,217.963520014776,10.337647113529,576.761958144529,2662.63518699757,364.501068835742,51.5472597703099,762.914883387692,357.002872223485,352.780801619575
19,530.22548475947,69.0415525186227,2176.23407770383,151528.396376478,8944.21548879366,2824.30015877015,10669.0877991478,2808.93513883141,217.322502576935,1353.29594476525,3790.03846400515,1597.73745898629,628.218488444862,2770.46779708425,1896.24448961579,926.985558137354
20,230.691605056947,47.7110499140344,1540.75600698177,65865.8571787328,4386.90769168194,1132.8370340528,380.811528244706,5001.20013575648,413.21654458195,662.415355045833,1009.15625873522,873.75444493501,635.831097520974,1808.92176667495,5392.99641843251,541.183489503593
21,1306.64131963934,35.7569903732503,1571.73196329899,131471.100250892,14412.5359419337,1980.9290138484,1821.02473385427,1339.70328900493,86.6255127987585,214.155521167318,1478.07716073581,5887.6628405107,1185.78114971712,1933.33448906156,701.340564310892,997.300160669909
22,525.656760231411,27.4242910610679,1428.35741175692,206238.24538148,22547.5457762074,2819.39974072104,2814.51296282236,4218.18477224914,1170.47430630743,862.148427004686,5981.02983947197,1483.34209346604,244.320368066887,1311.99912321917,1579.84792838637,695.787624459137
23,3650,34.2663981166293,251.706739691036,3036.69069010719,266.591366924856,75.1222067504539,14.2302817653229,103.044695843816,17.1500907862039,40.9206096303852,129.212354926609,55.016681995791,36.384368497257,147.286146474114,120.081254519787,521.570753904763
24,269.042620719594,40.7271897833591,1646.69343678145,88111.8878566806,7322.40122402288,1389.48949418891,1356.82672643877,3180.01518293409,114.462068721816,427.149372286577,6414.87493515746,365.624671323583,460.761719073846,1715.4354720075,805.192665547501,620.548290916711
25,997.763726942847,49.246614069551,1457.52266368619,28647.6058707776,3425.77831450495,619.033743495692,22.5071308308427,546.443519884544,45.3467601640244,104.120053575566,2095.31416934569,334.276282874234,487.687708331114,1318.76708835656,319.148980194308,720.600034495202
26,261.468826279715,43.7761742349389,1674.72630105274,237674.316690395,29738.9057162848,2522.69396828073,129.31594224787,8043.73640582168,740.701334563665,1135.31124243878,7710.92036174687,1331.48011812924,695.875746233594,3979.04342664468,3607.63561909601,825.984736253377
27,401.237575184593,38.7805264718658,1571.63431051363,41710.8772443728,4967.41462616763,1427.18475508285,1666.88821722353,210.393362498322,90.8566733209298,310.511695908056,2674.92431941968,316.944568139629,185.168789723063,732.676669603587,1714.09854780445,602.918062907093
28,462.231268270257,117.437009218003,4557.332873073,98984.0864459548,7654.44244777727,7676.27747849234,0,380.712547447306,579.740701009702,561.207342455066,2017.29225626662,379.289515978117,341.743536576856,4374.75031787683,2655.08991066092,1841.05655191231
29,1421.79472366142,21.6664508675586,1241.28798610359,59725.347677041,5968.84689039944,1900.6617731946,38.4084385690369,277.200851996278,782.683546755355,132.679841802737,1095.15483158246,634.733997793886,193.169171300901,461.254662981965,2222.94930229748,539.865781080831
30,302.006475985981,110.676430546513,4572.84365232871,266551.70800994,14552.0021294778,4291.13072982264,2721.67502479686,4523.81012709754,230.518894690497,5128.55326396543,7956.90175746357,6020.8107317861,1789.53935588069,9259.94596636338,3389.23924002644,1720.87711079292
31,279.7371449076,248.745576612155,8265.43887421332,955994.079685872,65976.0244839466,23402.2626851223,88226.2356276843,4254.84441551665,90.7858549002757,575.870420655445,13382.6458722395,1794.49450751066,182.077212752919,7247.87274271129,2946.55986387217,3933.13306806186
32,512.791944991938,13.6915511496478,527.698250251097,10523.6938445249,2215.38080617224,190.043089600683,74.8814851347735,731.478885137927,63.2157460937015,49.1790224411962,974.18672698072,126.739541099333,32.765613519614,262.429051306409,304.012510928383,261.717038289795
33,573.249074130994,38.5289993165081,1020.61984927012,23023.3382144694,5041.70304776648,1018.67375626542,28.6290880927258,476.193262763044,48.9991989998849,67.4423955264579,407.716729089268,366.140350794142,68.2124339455671,470.726879231098,569.524036596718,626.962982732029
34,342.549204436968,30.7012585682506,1065.18721309196,34471.4145865552,5415.5808859159,452.50646256269,3.0677628337988,497.678854961101,30.9063269339693,1978.35119100091,1251.07277600191,743.308232124451,45.2818953471768,415.883958182377,713.688464509478,462.824429235747
35,254.423122497341,51.5975711238537,1697.25646241758,73370.5090669902,5136.22874591662,2574.25803859313,256.638850956685,3004.67014464459,577.548702042521,417.001450656684,3404.29842350431,832.035918063392,53.5617087686098,1799.1737032741,1560.78033462405,634.859687632708
36,1840.20097521476,63.342587645833,1970.4162535017,31871.1853031031,3041.77993156731,263.144801723182,260.002096534419,1389.84386209135,482.897600878278,110.707729767365,758.483609500014,86.8482543240812,90.4792812260462,1027.38339336162,710.987948386071,954.562074037219
37,3650,171.590843734612,1569.37422033117,17029.1962571697,4210.03578318216,194.975645349861,563.792740671607,262.390791529032,66.5592067873989,140.885885622517,159.627633148204,250.685425145492,363.356628123188,2247.04712471068,146.941034737269,1597.63640948195
38,1631.55949469294,35.9314019121068,972.503129660548,46090.840124213,9761.4472193377,1818.96655215127,411.271882090083,286.517862823999,64.0510280369518,135.25802162691,2082.89508967074,333.931731200099,90.2696100298522,471.233670000888,430.258971344363,801.042935788996
39,574.001025720781,48.452709052446,1769.03006494909,45802.8813468151,3278.97927546512,1029.78690542721,1298.70998268873,1002.68817209036,44.7365022440623,372.491079894916,1408.28446137249,708.108050845005,1582.49907164924,561.161230762047,1101.2857406735,647.467534435422
40,325.222658298609,18.425876924338,576.11145962517,10402.8113330704,1633.66579590717,1.69905942018626,6.40233818868286,256.35871150893,43.7330532022705,118.981586843656,333.458630292384,145.456751803279,119.453929524479,319.36881122934,1287.18473553208,239.020156991435
41,414.078131624071,38.526759888327,593.467991669411,8539.64838986297,1469.04447252448,303.48241511124,98.0175287225549,428.890317946858,42.7767606622566,54.7175634816979,479.446175943781,85.274528950159,16.3398604076739,180.029991414631,151.408661567924,420.470003585741
42,1172.92317071089,8.50660388876041,422.760399572969,59004.7040059252,5576.42167084468,48.1876844916143,12.7821606427486,988.285826075521,40.3283143464464,387.867515435946,904.036924561304,913.478016713576,33.2886016312272,1692.03417850455,3270.18870250764,207.12215420048
43,281.104456753486,23.0875781421485,843.145783171195,17977.9240400121,2543.14992847892,704.622468802569,213.512073312473,492.34150970024,168.031460989964,187.306614145099,678.493674424721,353.350702466339,193.719290794323,326.995153081918,547.912645871631,330.639005919863
44,1119.85071785747,94.6269351984027,3483.20599794053,105542.638203583,4060.15736128712,4000.75432918419,6265.68518256602,318.649357559625,44.5614460541218,315.253328362979,5577.94138000906,693.783159603068,49.4631716231301,3060.05443599661,2881.42894915792,1401.60389197603
45,2268.73247290478,34.0067836378175,1553.23101595362,32559.9029793536,4220.82920599321,939.090632387152,0,839.83283009814,20.8373792657219,54.7943516357874,181.218398582409,3010.15654120155,420.813647672792,534.240577913107,369.553701713688,618.996745707215
46,305.683237606367,42.5858539883295,302.956397967416,4112.29805642694,1095.82808742524,564.245534742704,109.036177127996,105.855692806706,4.06774774534771,21.0810546934242,73.1000296039372,19.2147891634954,16.4188030782952,34.0895432715863,222.294598425935,430.562975214549
47,417.182360409083,66.0076295220646,2433.23030275494,108239.414168395,4916.5562286614,2399.00684586842,4623.66780042717,4109.15468539362,616.752971015509,501.457974127736,3483.58059887869,2030.42161155741,264.48116529367,1189.03733652453,1506.47751687803,867.18905558721
48,853.351543262019,37.8340066923811,1667.56878661723,27271.1488881904,2676.30912870654,572.474604947423,21.4476448235431,520.720593783992,43.2121363316379,97.8004731788414,2103.84601053505,335.637411530058,465.555554002355,1304.46669732349,328.356294902036,680.654162784201
49,1628.77302134599,26.7947966306414,616.271700909156,7468.70856346532,930.030892090922,34.5144252284123,2.33002376297039,230.632271439291,22.325244496436,39.4169777799818,159.272905737004,58.5918337485017,36.692119865223,438.183309765463,163.204173883148,327.913842262845
50,248.199472978129,52.9514263219104,2249.32069619602,165070.400105698,10621.9751672997,3561.78094083604,3767.96732874611,1979.86288357171,99.5083400898737,941.288702601598,7825.53619756366,2871.3831991845,6.52545362949965,1328.60614782704,5835.38552054258,976.150005659727
51,1674.6156022311,20.9226244302081,153.907699046604,1437.03586996938,176.591558663621,5.18264750427749,4.18110004330735,34.0460856805496,4.13286345517287,12.4636276173036,88.6721276725903,42.8840346323172,8.49935226448619,119.883440265167,81.3902017500501,226.03980576014
52,256.726757869681,118.091275411044,5721.55239821223,536107.864455833,38293.4633677101,25792.1260567443,30125.0331316814,5774.20279402375,587.943545154471,770.952018151429,7033.00560213375,963.660507889214,145.74528043473,5454.06404798191,2983.50165225132,2395.16520000625
53,422.791919036104,26.6137760134005,718.886733763525,11449.7375700376,2783.14249734736,455.03260042631,0,136.173787938534,12.0252774077874,66.2268963484579,540.427240977985,418.948982742552,453.815672475125,191.103205555866,272.403295793954,348.393111877058
54,649.391570481599,43.45949590627,1952.16814527643,132267.106256103,10389.5909273229,1497.20005377233,0,2523.42675605297,2883.00311344328,390.495286710115,3595.49400911972,917.883855916568,840.286560892586,2551.36421169091,1993.35719320539,863.48440546633
55,1409.99507015185,29.4405063216186,655.739595572188,6385.29434125243,842.368253545081,162.731615827199,100.324628202762,162.843536943676,8.19734676972951,63.6769593180273,470.927559199989,292.795523564192,61.3315891031766,420.0450487593,529.156362968101,361.621756126928
56,885.468844461798,49.6843695310897,1385.85626648333,39207.3248289556,6882.52275386735,530.002770090116,0,510.63521634651,110.209389393581,158.481265803174,2147.58708019991,526.296919581706,79.5715410519155,1983.09115350523,1573.82322114142,1010.20115780679
57,285.409800699975,65.3660840320097,3461.71142999899,401113.911542108,54041.1527478167,8113.54117249738,478.085194498617,12764.834447792,1721.41821711996,1989.49516326164,9809.96328379213,1419.96207408265,695.532702885641,8553.5682532739,3674.61980510623,1594.51826544103
58,868.852528834303,162.34305737673,5034.50966167193,404429.552070884,20010.5959025956,4883.93502155491,13539.2461945923,8476.59561899367,801.458571780202,0,3356.35320162299,15245.0701947753,6936.84754851672,2475.7841816547,6456.96803020775,2195.0025903209
59,418.8375599817,39.8469664730693,1486.6203832827,84200.8705143188,7032.22604142742,2071.0907648382,346.336744116441,1170.83262653778,303.152643110774,1687.18097434939,4133.27600572401,1095.36484666179,375.347242060179,3703.02311214301,1698.67844106763,565.724901758839
60,449.826792446513,28.9563462610454,1506.66464790448,69882.2471151493,3500.81464807305,6252.99744753394,421.970694383258,1672.9594193124,183.730244966494,146.18668033135,1531.65352044432,376.88247416151,115.67410918726,275.306156138001,623.627223154813,571.476013680328
61,2473.66469913222,12.9882314878414,164.145258861487,3559.92305375504,550.496485440336,2.79560224195428,0.281935087809674,32.5400489686105,3.5087132861343,0.703839253760752,88.546193525823,423.404667022478,94.4709548900953,300.671429734049,16.716225295478,251.240028287602
62,1622.01985765002,33.0651359448256,1842.29949672751,84962.4215598405,9136.56343332831,862.137815817416,42.7637509426908,2845.04105627041,95.0213634747486,282.628194888298,1958.44969292016,576.611427322936,662.908761204082,1584.91361144724,4097.0180515847,741.918090649957
63,1309.84858879048,75.1631897502043,2282.75090876464,37570.0726762129,7004.42041507543,599.695146474736,227.180729637786,1944.29994133457,375.960708120331,162.717828639213,877.236436334254,143.734860236816,130.986475135128,723.927116256972,293.279615923279,1132.03898455132
64,433.326306174223,234.347091337315,11568.2704007411,598832.439233403,40966.2506311368,37618.4764113607,0,556.776837724427,968.103959006454,321.232739284391,3427.95215759565,605.034429353804,244.312861852852,21686.8080361402,5324.65804738173,5657.69740870289
65,775.338729079443,48.3727818415352,1594.69790530973,73912.1444598195,5858.12244632548,1335.50621316658,1027.86403269418,3349.64672208854,49.6109393515737,322.244990398746,4714.5524462745,792.133407949534,688.478136633219,1542.82103581029,663.888771091912,587.70166855883
66,2057.17905332518,14.8467304577162,252.452569976814,2758.55120490021,433.648122943269,10.2753735782981,16.4991136239348,76.7441851013889,11.3675995792345,10.4024676641298,279.698611324679,42.9127433188822,28.6400035359691,164.83904412672,82.8202930028711,176.087736302919
67,1783.56579787558,37.4127509501332,950.12740074125,16768.0451729988,5315.90653429207,734.285262401774,575.796131135609,341.948783906313,21.7836218392653,33.6855269490829,389.353486599433,80.3021920527367,78.7892716925358,269.928140611533,443.572638006443,509.558192317237
68,1034.39812139526,28.1279645500647,1046.72941134803,60743.2147775292,5407.93303016476,180.303470005491,65.3906726133689,1148.01888290856,52.5049056875769,2615.73954544318,1831.76390778789,606.17978827725,49.0602587570675,916.292784981628,2484.28491184322,497.369056645164
69,287.761242700424,150.726158562047,5524.35447132857,197002.697039463,13617.5892228853,4241.84484530198,13988.9146072095,4018.67602725374,161.217664595431,712.256331151439,4856.31838816849,2099.12947826325,4436.98085870436,4767.37147480587,2392.06051077919,2087.6696131284
70,1459.37642872872,22.0993972510563,1415.62973451024,90034.6766209403,5315.53971613935,1118.582603386,0,1659.87243999373,313.823011152035,272.238534783645,1930.79179966662,1227.80531895672,1123.33420873551,1734.90772756455,7185.22654389957,515.496504624977
71,720.925740625514,25.411166607714,354.547638601636,3744.87520952132,667.858096129415,121.435503421979,197.027163331047,184.640405097547,17.8962541079603,27.0829601015019,163.606414609954,74.9244226740035,24.8388686123703,104.816669265516,157.232820845718,327.906552054433
72,1509.06733955812,50.9191557603156,2051.51503615271,61047.9882210134,10281.5160619192,3694.93446312395,322.544124848181,2633.21366466952,434.311906303677,110.457067106582,851.754357288813,98.9034994477578,95.4948769294531,433.701376231057,278.900493058409,941.455313270057
73,272.45516774556,56.9358347376474,1908.57505402892,89788.5077665504,4896.18222864176,798.985492409948,5.09689300444242,1264.14525291359,48.9611065415357,3834.77770973738,5494.2358043292,1238.92878712959,176.621793071079,2364.5176992777,2786.90284515587,699.18779464824
74,1365.95936610573,48.6037437318363,1859.74395296206,73687.0209557938,3974.43640607731,2438.00466859781,989.851725441352,893.254621926117,274.504763707731,427.724100116504,6322.06456911695,701.015561779352,476.551466579237,678.816847652101,925.53810409927,669.902493490802
75,1301.308951779,52.7557095129145,1914.83385421152,89052.7282319397,3306.97172945109,712.008822440013,26.7679495866857,616.582464808976,28.0550806360902,4038.71382858265,4595.14035199325,1885.29830897305,168.19617250249,2000.56145365501,2151.76476100956,752.371524123313
76,1342.90156066054,30.5211161712599,632.940317901384,9036.7306679095,1658.70567438344,252.949176357939,25.717849766353,191.773355805538,35.8482714813815,72.6761185501898,482.281969398614,97.9614318923912,146.813483526258,116.476141947718,356.716274270705,339.10230475143
77,376.190396677146,65.0347457359323,2088.61614999586,121606.298455603,16084.3168914623,3174.97070265526,54.0598680451284,2315.28539341688,142.284843525107,339.699496534913,2913.51268081794,875.713794617166,765.557269484205,3917.64653480589,2966.61900507583,1078.44907656144
78,2384.06133908685,40.2527730983023,171.300882638029,5701.08270189641,1733.30623691935,88.7314040245062,14.3837442799304,208.135077406558,4.70180001005743,23.7642718810922,103.991121540549,63.529616199338,35.0917274819579,158.667374398801,424.759677573061,649.351880748494
79,352.544036555604,26.9246174275064,1324.43483566898,80495.7323667016,6441.82016674785,3143.7718974459,38.8565093393009,317.772989673208,19.8417817427447,1681.9127796767,3773.45234180715,1002.07006151123,48.4301222215147,620.566193534332,912.951949410914,561.129560237035
80,1975.04924022983,36.0787058960485,1058.33441300708,27428.0511971568,2349.6831916294,424.571699172474,330.576800321158,1077.29763896091,15.9556371953038,102.769943406041,1948.81877964124,327.438177639351,224.218733686936,568.887985064546,298.934188223138,524.361362744028
81,374.127176910801,17.0082366212757,674.758262122844,26330.1159877372,1809.73485389528,110.601872308195,0,664.41470559915,0,9.72832129415861,311.81605976567,1699.88548396959,1146.73856723689,1555.92221610051,372.634225449426,236.129095091943
