country,tdur,vlyl_1,vlyl_2,vlyl_3,vlyl_4,gdpl_1,gdpl_2,gdpl_3,gdpl_4,gdpl_5,gdpl_6,gdpl_7,gdpl_8,gdpl_9,gdpl_10,vsyl
1,164.603701011255,1190.61717121086,56345.2306114864,14136820.1565616,4283496.24563851,957.49837968597,6034.31552886624,11935.7235386676,2415.64451930561,3943.06691513637,6669.6931683907,5332.64306557812,4219.2769043122,13706.6878775891,8524.13185269776,3921.88462550502
2,160.611306217534,1811.70272872314,68568.1054888216,11782113.8776545,805147.981085409,877.013347047785,134.317645869168,7922.40735851426,1942.82154780188,3698.4786132179,6429.43638107296,2490.03969042504,3140.75028778827,18967.3859186092,9871.032004615,5025.82327144368
3,161.187470722724,588.877838659772,28517.0133352152,6133005.36617511,1856580.08290854,1644.29459250123,55.3986768451215,5514.35408282108,1012.47869715592,1931.27276668644,2887.60117556753,1596.77316195007,1284.5631141778,5896.14110700668,3329.12641570415,1601.06852006013
4,165.952691860838,1229.92579290261,65377.8959518576,14478758.8540157,4818065.2997464,2869.64236459,390.434897547512,4948.91123997921,5744.66850375454,3219.47892726905,8321.25204812757,8985.20409883732,1990.5092193787,11789.2635145006,18544.7005163798,4607.81102794275
5,160.583845861363,1481.97084904762,75696.9667622983,21269738.9083824,5222342.97166807,2058.29112887817,198.266135056044,20192.1929963017,2842.14964262994,5121.59459356866,9786.01638686825,4239.78094514315,6824.56494718869,35027.0781391541,14834.0269367605,6197.25351845834
6,165.148564061416,797.964599602208,35564.4918545026,9221822.21776589,3579681.27423041,111.238829655329,36.1195805349949,5861.76578762447,2788.88003450121,1200.04783821385,5279.9678222005,2543.36990511648,1390.27036139517,11110.7371901616,7142.27557520596,2398.58972659299
7,169.9444125646,1861.28634333927,50580.0470177338,10464650.4710496,262478.495452455,40.7836484286531,0,2974.49587728316,800.468767910729,1895.35846387917,5814.03768448686,3140.55362363509,2486.57242685954,29355.5584384465,6529.68205487907,5253.51586497384
8,170.362105501965,946.808233199704,46198.6998599882,9674213.7126462,2867894.991835,685.012485273432,23.6358972219241,6485.58964908916,755.878913302368,1937.72278964982,4337.5302045633,3660.66906312216,2496.16595476551,16052.14749279,7728.19492745178,3490.21749515968
9,164.7268827071,604.382967314519,27969.049447254,4202668.08357,301352.777084228,367.665779704992,18.4129831900619,2786.58505281193,224.019945152357,1099.69827344024,2282.18108899572,1207.88650398142,1489.72004274665,4623.98978015771,4345.78660735808,1479.55928427547
10,171.407925826099,1163.79827225729,51879.3277450954,14673530.2247836,5191234.66529369,950.664888211625,892.628334508104,6782.98447530621,840.856490308729,2936.06914561549,11350.8394409598,3427.23849320518,3850.47116870204,24958.6209675594,9804.11519647274,4301.63861084687
11,170.681030888523,915.056389582911,56583.8395063375,16989417.7454644,7509860.31178978,1997.84943094585,534.979315457055,5884.63512725925,1603.93394679965,3759.78153355194,9472.26174768909,3314.71870663588,3414.49768459925,27674.2539305062,11692.6848969549,4378.58960322332
12,166.695078036018,864.967059303809,49127.1423702158,16263081.9259272,6777084.91755263,2732.25704097031,238.100487158963,9383.48585464655,3963.50427763779,5374.00808591096,9691.17175981058,4264.72697443984,3147.86730083106,15269.0593816697,10373.3404236322,3755.24666332516
13,160.978301469218,2480.20979947451,88005.0233351379,15825468.5728856,3879021.84190595,426.727400207143,40.9379082188002,12234.4632645418,863.182711220197,3985.07133044726,18760.841020673,9094.55362046088,3406.06282844365,19202.3751190258,23595.4091582842,7069.82873398528
14,155.083016175663,1511.13237903558,56083.1111771266,20077820.7439508,535443.771583617,450.67049373172,2203.69689843706,5995.2255335891,1564.00331407413,3544.41043807513,10790.6614070316,2596.86404366089,3271.98082904273,26552.8067933684,15241.1436157976,6900.28652567402
