"V1","V2","V3","V4"
0.282952794374873,0.00689521770755292,0.0436454595869606,0.00174489044658693
0.0740464281551866,0.00608244220564887,0.0138606737537867,0.00694306411666404
0.0455720017214123,0.0324522560366757,0.0124542149081672,0.0240951329658728
0.0129816034460262,0.00709502126555996,0.0768160175571092,0.00401036752667954
0.139203965364196,0.0685425018697332,0.0327367681426301,0.587291741264512
0.0407675655621508,0.0203702668667929,0.00478945760632453,0.00764088350513961
0.0739243065157836,0.534208817210096,0.432625581080357,0.00142289112716642
0.104781909919646,0.0197570784489727,0.010027334508053,0.0297522605816625
0.3518572586554,0.0576579656118773,0.163672002666359,0.00928250009021417
0.0532808216508949,0.0242135453641016,0.0245632246387748,0.00426504287254174
0.0253338979268578,0.0239665857118134,0.0161174926752933,0.0258253768681359
0.00703331053173239,1.07473043109288e-21,0.0116627422529058,0.000464037545398104
0.0258133493430351,0.0890238736739505,0.0186893350682452,0.722953461058757
0.121231253717069,0.0387286726679926,0.030619296851693,0.00743909263144201
0.116974635045531,0.417969949141157,0.439075076943005,0.00164982767440329
0.0286558491596418,0.0721834799217372,0.0128747578980273,0.029613214558376
0.0206563344406543,0.0200231767430833,0.0189408283124515,0.021479287370301
0.0203455975965838,0.0260642780960933,0.0224667574895379,0.018018319949864
0.0206257141732449,0.0384330047270327,0.0272767592975816,0.0190237779507091
0.0156889532019454,0.0104704316943893,0.0149603226548386,0.0133743893797576
0.0359211907937095,0.0246860687944218,0.0179757799767148,0.263556739120079
0.534029673611455,0.49470966105498,0.544187064754126,0.208006801247804
0.189181574435759,0.0687062052228127,0.0521200519869149,0.0495106449004522
0.0326582428289099,0.0453657988390547,0.0893741219214799,0.0772704516895461
0.353385021412774,0.133040741443077,0.192844367202255,0.0599780435440134
0.0986398154903286,0.0471642770394741,0.0447994137417813,0.0110580635385235
0.00927882604344226,0.00764463905109437,0.00469710877210417,0.0391939215696952
0.0179888519233708,0.0039233688630625,0.0139565941091934,0.0110677996883143
0.0092256336242075,0.00868858922020601,0.000158742305772253,0.00355494657601956
0.125876789081801,0.0715989551654881,0.0148038006354721,0.0207230776342323
0.358094874169884,0.372285410914934,0.639711796177557,0.0454017611758683
0.00397667276391123,0.141073893051531,0.0110827992046418,0.61023152390998
0.259947250265395,0.107487161544794,0.154498668376716,0.0694817898602594
0.0682625318319148,0.0285941410283621,0.0308063773709169,0.0151894901524193
0.0153777031748983,0.025089671052951,0.0289996876455075,0.0130261296410675
0.00929965028870535,0.0079596414977871,0.00721835056341509,0.00816104575873903
0.0139435489024232,0.0507654116090683,0.0233460424219801,0.382111806814393
0.266785769348403,0.246601868928755,0.240056415618558,0.12589073766647
0.234516017837941,0.113917769336034,0.275759125345075,0.0320670657564084
0.026326911543499,0.131742384548144,0.0562424864973161,0.0304719470863396
0.398268697354962,0.291875634916738,0.24553953561327,0.217526527331814
0.123444025294617,0.0892596114697153,0.0650583409971032,0.056353717830663
0.0137399222926737,0.0329927161023094,0.0255954898794428,0.0254760785526189
0.0122200655425906,0.0145024953929791,0.0104260293013655,0.0059178271322448
0.0111764175273191,0.0121061744747986,0.00890007635044192,0.0124863986819206
0.324766109110254,0.318973903462655,0.262101656350934,0.256077166605583
0.142847129502685,0.135135821701357,0.260653967967773,0.144348384772466
0.00874042311310305,0.0195066305226671,0.0361759891163826,0.0731861860840241
0.0160139798307087,0.00805856956006794,0.0034743375093498,0.00584340465718002
0.00991413220278559,0.0138302739199978,0.0083787715098002,0.00654312272469044
0.0232403111273443,0.0343917767542595,0.0160605103710163,0.0559516881092347
0.00730003789132667,0.00906339812807742,0.0151173436418188,0.0128143203691565
0.0668177792174442,0.173656057360127,0.176338770570439,0.318822619017718
0.644754392684445,0.333099933535823,0.244808294353918,0.141467886629085
0.00142062178069175,0.00446356187335302,0.0406433484768491,0.00522484191447464
0.0401325910617801,0.0885498043270511,0.200166444069481,0.195785614690169
