-10,-9.322,-8.6441,-7.9661,-7.2881,-6.6102,-5.9322,-5.2542,-4.5763,-3.8983,-3.2203,-2.5424,-1.8644,-1.1864,-0.50847,0.16949,0.84746,1.5254,2.2034,2.8814,3.5593,4.2373,4.9153,5.5932,6.2712,6.9492,7.6271,8.3051,8.9831,9.661,10.339,11.017,11.695,12.373,13.051,13.729,14.407,15.085,15.763,16.441,17.119,17.797,18.475,19.153,19.831,20.508,21.186,21.864,22.542,23.22,23.898,24.576,25.254,25.932,26.61,27.288,27.966,28.644,29.322,30
0,0.00042373,0.00084746,0.0012712,0.0016949,0.0021186,0.0025424,0.0029661,0.0033898,0.0038136,0.0042373,0.004661,0.0050847,0.0055085,0.0059322,0.0063559,0.0067797,0.0072034,0.0076271,0.0080508,0.0084746,0.0088983,0.009322,0.0097458,0.010169,0.010593,0.011017,0.011441,0.011864,0.012288,0.012712,0.013136,0.013559,0.013983,0.014407,0.014831,0.015254,0.015678,0.016102,0.016525,0.016949,0.017373,0.017797,0.01822,0.018644,0.019068,0.019492,0.019915,0.020339,0.020763,0.021186,0.02161,0.022034,0.022458,0.022881,0.023305,0.023729,0.024153,0.024576,0.025
274.53,274.36,274.18,274.01,273.83,273.65,273.48,273.3,273.12,272.95,272.77,272.6,272.42,272.24,272.07,271.9,271.72,271.54,271.37,271.2,271.02,270.85,270.67,270.5,270.32,270.15,269.98,269.8,269.63,269.45,269.28,269.11,268.94,268.76,268.59,268.42,268.24,268.07,267.89,267.72,267.55,267.37,267.2,267.03,266.86,266.65,260.46,266.28,266.1,265.92,265.74,265.57,265.39,265.21,265.04,264.86,264.69,264.51,264.34,264.16
274.54,274.36,274.19,274.01,273.83,273.65,273.48,273.3,273.12,272.95,272.77,272.6,272.42,272.25,272.07,271.9,271.72,271.55,271.37,271.2,271.02,270.85,270.67,270.5,270.32,270.15,269.98,269.8,269.63,269.45,269.28,269.11,268.94,268.76,268.59,268.41,268.24,268.07,267.89,267.72,267.55,267.38,267.2,267.03,266.86,266.65,260.46,266.28,266.1,265.92,265.74,265.56,265.39,265.21,265.04,264.86,264.69,264.51,264.34,264.16
274.53,274.37,274.18,274,273.83,273.65,273.48,273.3,273.12,272.95,272.77,272.6,272.42,272.25,272.07,271.9,271.72,271.54,271.37,271.2,271.02,270.85,270.68,270.5,270.33,270.15,269.98,269.8,269.63,269.45,269.28,269.11,268.93,268.76,268.59,268.41,268.24,268.07,267.89,267.72,267.55,267.38,267.2,267.03,266.86,266.65,266.46,266.28,266.1,265.92,265.74,265.56,265.39,265.21,265.03,264.86,264.69,264.51,264.34,264.16
274.53,274.37,274.18,274.01,273.83,273.65,273.48,273.3,273.13,272.95,272.77,272.6,272.42,272.25,272.07,271.89,271.72,271.55,271.37,271.2,271.02,270.85,270.68,270.49,270.32,270.15,269.98,269.8,269.63,269.46,269.28,269.11,268.93,268.76,268.59,268.41,268.24,268.07,267.89,267.72,267.55,267.38,267.2,267.03,266.86,266.65,266.46,266.28,266.1,265.92,265.74,265.57,265.39,265.21,265.04,264.86,264.69,264.51,264.34,264.16
274.53,274.36,274.18,274,273.83,273.65,273.48,273.3,273.12,272.94,272.77,272.6,272.42,272.25,272.07,271.9,271.72,271.54,271.37,271.2,271.03,270.85,270.68,270.5,270.32,270.15,269.98,269.8,269.63,269.46,269.28,269.11,268.93,268.76,268.59,268.42,268.24,268.07,267.89,267.72,267.55,267.38,267.2,267.03,266.86,260.72,266.46,266.28,266.1,265.92,265.74,265.56,265.39,265.21,265.04,264.86,264.69,264.51,264.34,264.16
274.54,274.36,274.18,274.01,273.83,273.65,273.48,273.3,273.12,272.95,272.78,272.6,272.42,272.25,272.07,271.9,271.72,271.55,271.37,271.2,271.02,270.85,270.68,270.5,270.32,270.15,269.98,269.8,269.63,269.45,269.28,269.11,268.93,268.76,268.59,268.41,268.24,268.07,267.9,267.72,267.55,267.38,267.2,267.03,266.86,266.69,266.46,266.28,266.1,265.92,265.74,265.56,265.39,265.21,265.04,264.86,264.69,264.51,264.34,264.16
274.54,274.36,274.18,274.01,273.83,273.65,273.48,273.3,273.12,272.95,272.77,272.6,272.42,272.25,272.07,271.89,271.72,271.54,271.37,271.2,271.03,270.85,270.68,270.5,270.32,270.15,269.98,269.8,269.63,269.46,269.28,269.11,268.94,268.76,268.59,268.41,268.24,268.07,267.89,267.72,267.55,267.38,267.2,267.03,266.86,260.72,266.46,266.28,266.1,265.92,265.74,265.57,265.39,265.21,265.04,264.86,264.69,264.51,264.34,264.16
274.54,274.36,274.18,274.01,273.83,273.65,273.48,273.31,273.13,272.95,272.77,272.6,272.42,272.25,272.07,271.9,271.73,271.55,271.37,271.2,271.02,270.85,270.67,270.5,270.32,270.15,269.97,269.8,269.63,269.46,269.28,269.11,268.94,268.76,268.59,268.42,268.24,268.07,267.89,267.72,267.55,267.37,267.21,267.03,266.86,266.69,260.46,266.28,266.1,265.92,265.74,265.57,265.39,265.21,265.04,264.86,264.69,264.51,264.34,264.16
274.54,274.36,274.18,274,273.83,273.65,273.48,273.3,273.12,272.94,272.77,272.6,272.42,272.25,272.07,271.89,271.72,271.55,271.37,271.2,271.02,270.85,270.67,270.5,270.32,270.15,269.98,269.8,269.63,269.45,269.28,269.11,268.93,268.76,268.59,268.41,268.24,268.06,267.89,267.72,267.55,267.38,267.2,267.03,266.86,266.69,266.46,266.28,266.1,265.92,265.74,265.57,265.39,265.21,265.04,264.86,264.69,264.51,264.34,264.16
274.54,274.36,274.18,274,273.83,273.65,273.48,273.3,273.13,272.95,272.78,272.6,272.42,272.25,272.07,271.9,271.72,271.54,271.37,271.2,271.02,270.85,270.68,270.5,270.32,270.15,269.98,269.8,269.63,269.46,269.28,269.11,268.94,268.76,268.59,268.42,268.24,268.06,267.9,267.72,267.55,267.38,267.2,267.03,266.86,266.69,266.46,266.28,266.1,265.92,265.74,265.56,265.39,265.21,265.04,264.86,264.69,264.51,264.34,264.16
274.54,274.36,274.18,274,273.83,273.66,273.48,273.3,273.13,272.95,272.77,272.6,272.42,272.25,272.07,271.9,271.72,271.54,271.37,271.2,271.02,270.85,270.67,270.5,270.33,270.15,269.98,269.8,269.63,269.46,269.28,269.11,268.93,268.76,268.59,268.41,268.24,268.07,267.89,267.72,267.55,267.38,267.2,267.03,266.86,266.69,260.46,266.28,266.1,265.92,265.74,265.56,265.39,265.21,265.04,264.86,264.69,264.51,264.34,264.16
274.54,274.36,274.18,274.01,273.83,273.66,273.48,273.3,273.12,272.95,272.77,272.6,272.42,272.25,272.07,271.89,271.73,271.55,271.37,271.2,271.03,270.85,270.68,270.5,270.32,270.15,269.97,269.8,269.63,269.45,269.28,269.11,268.93,268.76,268.59,268.41,268.24,268.07,267.89,267.72,267.55,267.38,267.2,267.03,266.86,260.73,260.46,266.28,266.1,265.92,265.74,265.56,265.39,265.21,265.04,264.86,264.69,264.51,264.34,264.16
274.54,274.36,274.18,274.01,273.83,273.66,273.48,273.3,273.13,272.94,272.78,272.6,272.42,272.25,272.07,271.9,271.72,271.54,271.37,271.2,271.02,270.85,270.68,270.5,270.32,270.15,269.98,269.8,269.63,269.46,269.28,269.11,268.93,268.76,268.59,268.41,268.24,268.07,267.89,267.72,267.55,267.38,267.2,267.03,266.86,266.69,266.46,266.28,266.1,265.92,265.74,265.56,265.39,265.21,265.03,264.86,264.69,264.51,264.34,264.16
274.53,274.36,274.18,274.01,273.83,273.66,273.48,273.3,273.13,272.95,272.77,272.6,272.42,272.25,272.07,271.9,271.72,271.54,271.37,271.2,271.02,270.85,270.67,270.5,270.32,270.15,269.97,269.8,269.63,269.45,269.28,269.11,268.93,268.76,268.59,268.41,268.24,268.07,267.89,267.72,267.55,267.38,267.2,267.03,266.86,266.65,260.46,266.28,266.1,265.92,265.74,265.56,265.39,265.21,265.04,264.86,264.69,264.51,264.34,264.16
274.54,274.36,274.18,274,273.83,273.65,273.48,273.31,273.12,272.95,272.77,272.6,272.42,272.25,272.07,271.89,271.72,271.55,271.37,271.2,271.03,270.85,270.67,270.5,270.32,270.15,269.98,269.8,269.63,269.46,269.28,269.11,268.94,268.76,268.59,268.41,268.24,268.07,267.89,267.72,267.55,267.38,267.21,267.03,266.86,266.69,266.46,266.28,266.1,265.92,265.74,265.57,265.39,265.21,265.04,264.86,264.69,264.51,264.34,264.16
274.54,274.36,274.18,274,273.83,273.65,273.48,273.3,273.12,272.95,272.77,272.6,272.42,272.25,272.07,271.89,271.72,271.54,271.37,271.2,271.02,270.85,270.67,270.5,270.32,270.15,269.97,269.8,269.63,269.46,269.28,269.11,268.93,268.76,268.59,268.41,268.24,268.07,267.89,267.72,267.55,267.38,267.2,267.03,266.86,266.69,266.46,266.28,266.1,265.92,265.74,265.56,265.39,265.21,265.04,264.86,264.69,264.51,264.34,264.16
274.54,274.36,274.18,274.01,273.83,273.65,273.48,273.3,273.12,272.95,272.77,272.6,272.42,272.25,272.08,271.9,271.72,271.54,271.37,271.2,271.02,270.85,270.67,270.5,270.32,270.15,269.97,269.8,269.63,269.46,269.28,269.11,268.93,268.76,268.59,268.41,268.24,268.07,267.89,267.72,267.55,267.37,267.21,267.03,266.86,266.69,260.46,266.28,266.1,265.92,265.74,265.56,265.39,265.21,265.04,264.86,264.69,264.51,264.34,264.16
