country,tdur,vlyl_1,vlyl_2,vlyl_3,vlyl_4,gdpl_1,gdpl_2,gdpl_3,gdpl_4,gdpl_5,gdpl_6,gdpl_7,gdpl_8,gdpl_9,gdpl_10,vsyl
1214,240.160909584568,514.042192931216,4522.98307937765,31213.7371341358,5666.72581375892,922.080860536302,13250.1808368824,395.38105403281,13.1274080368179,49.7864764400334,441.372804516316,3325.77630867411,61.7453538498368,3647.81709825932,222.979135508313,55270.9342671627
1215,874.877326343117,105.353873747843,636.053370265342,3194.59717718119,569.598817343273,54.2322169601146,5.57856754161153,275.305051868222,39.5572395402998,1758.69752382039,2051.24357565502,431.440723082264,7.35494858349385,786.103889533485,650.387414636814,82238.1723464344
1216,140.522436447582,90.0806454746989,2273.46527569689,46310.8516482462,3740.69135875902,2197.72277036394,472.225144460028,1402.61642347214,98.4171753701466,283.606593602461,1395.17356729604,430.860571201146,60.7253972487104,442.515514960597,180.013504472632,3315.21829600605
1217,407.28525042371,279.29254514425,1702.56872997014,7074.2095020946,1386.4848785353,310.658165799902,2177.90723630872,288.639314161133,6.32210570692726,222.593991313446,229.717731766384,3342.85039359748,141.793313839502,3512.52209689617,783.550840994098,82849.1674702335
1218,1971.09728415627,151.445277425723,4260.36852445527,69176.0344551395,5029.63105511236,34.7619472301307,0,2818.73436528869,45.6948408581754,1.15660311211957,415.579683695806,83932.1238877878,2063.88335395572,1052.25689294599,313.706025145495,156099.43202931
1219,249.623954115373,291.921773662908,7519.4177308366,61821.3508926159,14748.9620199063,1663.41589414109,727.717834448717,996.681171078557,503.992571949575,898.485975885273,915.800410474137,2003.26566681574,1037.5621137422,2625.78115371354,901.400414999859,28528.6196470307
1220,131.250923419166,38.9027055651551,966.860433680399,20815.7399392868,1013.79967487397,25.9235018406962,0,191.668742029302,463.212284254455,221.280296358103,432.034285188363,290.990029916264,0,578.910237524425,1071.84351303244,1087.47893305828
1221,994.707088140564,112.530579985164,1025.61857064563,9220.89259606076,2478.9759357103,324.099412916707,0,380.901301295506,5152.4999732022,462.660862480752,1296.28287440813,384.322563686583,0,132.464981137514,622.696074099431,129044.519100162
1222,131.463208009119,92.077361236274,3138.51935773016,108854.859517954,7588.38925317271,192.629206432867,32.1841879569394,1780.63617046332,299.289791986063,1284.60326767267,2417.54057588599,537.099192367611,893.370228548979,1729.2322778654,3542.48767577314,4533.47919787374
1223,1460.36425904652,121.396185234061,2177.51910949273,17569.7138326485,3050.93026391438,294.917364244713,294.837055047269,2335.27277028746,271.419620229203,171.297833214315,3409.22607838966,398.263109841827,36.9023955868818,535.18888016953,482.310256082279,136770.45591882
1224,1367.72599446865,88.5888143507062,1331.43861477528,5675.44491434385,901.821232762406,102.956470355139,13.9368369255127,555.476393250538,33.1696999940589,2330.42552236159,2049.15864967756,618.848835182471,8.5396258766133,131.545492833958,417.881457897424,91391.6833980971
1225,133.198590299573,38.0666271725719,880.654200744298,8974.4634607723,1784.43670357468,9.40780965229001,11.6188430245451,190.266282389521,74.5592391292256,44.0340777042398,317.550538251491,72.3263182117428,50.7701718446125,91.1233065679964,624.659166706817,1315.02309019589
1226,334.14990451572,56.4076402839146,395.366982758273,6009.38908845684,3710.28144223839,17.9334507059199,0,413.330231251631,14.1964486178577,0,235.237655457599,1904.95024314715,263.036054926143,285.559745430632,147.798757912412,15599.0438346366
1227,125.770743080957,97.0363337483111,1815.15541044287,9424.74040749512,1958.64749231236,776.587235754872,121.136106761061,165.037110437974,22.6354750131811,55.0665370565758,644.011304715295,90.3423169831329,69.1415352417256,91.2896287786723,161.161956404487,1870.26580802978
1228,138.221572094961,93.3596864862681,2510.25297048185,44827.0002668461,5413.12020582402,1002.80303720973,391.654382070414,899.950205832348,19.3131394132993,94.7030540517504,944.14706357502,254.892912329448,1577.63975250434,256.74942418904,349.679842949248,2482.18133734063
1229,893.396650173956,89.2300853514846,2164.01940651916,30163.301448024,1828.70218118191,960.799353000852,97.5637370062954,1731.89914167097,367.851839388707,288.161335707669,2417.43362759103,926.254433490237,20.1607825995799,1116.48375754309,935.739845160275,56202.0973881891
1230,133.991681807045,118.336363732487,3934.03278440472,184692.285852606,22629.483704707,427.624841306462,331.236336107835,3414.72804222451,209.152609716567,5074.92842803235,2498.88459252319,1864.79083492281,1263.188179974,2320.20094202522,2893.27659466086,7073.05862745967
1231,998.36795948029,248.768728726619,3820.10878215288,38005.6107628343,3330.60573294471,217.029888321818,9731.96827330557,1347.2707895042,917.763636162888,526.155611808697,2094.89070343077,2795.39832249896,346.405301226711,1538.66625822138,1506.65499744325,174127.731758368
1232,2439.15608449255,944.109055406006,19632.2994342701,145423.705800294,18803.1989870042,4147.09682471615,224268.854023924,1871.55926156828,30.7141086801627,0,3500.24172641873,21569.4624646735,3674.28528688875,2397.05482064604,1670.67978437117,1104679.48033886
1233,419.946681759381,53.0309837694897,498.28249385665,2513.87252585067,580.939695634621,9.26627157519853,8.05139218239364,170.581939122981,16.1043025873272,74.249344677513,552.31207872023,396.138741013691,15.9792219456023,386.311278338898,313.352260362613,17023.754929112
1234,183.758066364139,403.229657492229,12093.2248817017,355858.688249355,24355.9054747752,9978.98758218162,13658.2206511164,1462.47321958536,497.1236559435,738.0206790565,5553.95512522517,1771.13773953521,4667.9606855205,8420.12098539155,1439.86896716699,26758.3858453804
1235,1566.0714445085,63.6876765855883,392.327388693568,3828.171786546,1192.81684374424,22.7643274651694,0.57640936224801,1799.12577352158,50.5483444262265,309.794848516601,837.68842096481,308.998227466805,14.8923193606151,650.697129039034,303.192462961116,70965.5648446217
1236,618.284478082656,56.3119583127109,379.55669008609,1616.85921692226,239.486949886397,250.595679352768,4.00314602716278,178.278177859099,66.1868540683454,49.9245977929967,381.363656213816,158.335470123018,1.14438496593615,71.6484229429272,132.548912192968,43689.9739257959
1237,138.172810281198,58.7108134218659,1422.94510153147,16680.6518796596,1108.26225176953,439.735333161674,8.2597546725234,108.589894955837,188.199112445593,43.7041846004768,330.530594842695,121.740659008003,120.978979636135,177.348076868202,1468.5328096839,1920.15954373534
1238,139.782579173664,244.138301591237,7061.39279557453,113951.965184626,14133.1309825663,1536.8700637418,1648.57643124818,2444.69383973087,32.9308878338709,0,990.692882941769,4682.76475049692,2704.5286741889,2209.35607933256,1485.89161942427,10959.8203403499
