country,tdur,vlyl_1,vlyl_2,vlyl_3,vlyl_4,gdpl_1,gdpl_2,gdpl_3,gdpl_4,gdpl_5,gdpl_6,gdpl_7,gdpl_8,gdpl_9,gdpl_10,vsyl
1422,2097.60402948194,189944.218422709,536950.831499629,372251.78756321,13644.4698799332,7759.03576900915,10928.7531592095,4242.89624734224,89.8335630519362,433.586220809951,15109.2025969419,2651.73330363179,401.930262600111,5430.89599021742,2088.73192896335,42440.4678886941
1423,2439.86638930329,50222.0373965198,155931.650804219,170714.920051195,4231.54922104672,4311.08972523871,1053.64528409329,3151.42966464294,221.554351295837,591.992320751313,5474.32708027588,1582.3837058289,147.191466098809,1355.54855264985,697.814724672243,14274.4136460727
1424,1941.30369928222,102535.808185998,374616.963667634,754676.858030294,39275.0160368635,11545.3425469498,1182.57434218392,14327.9364958109,1047.7153376579,1471.32844190994,12928.314569646,2779.14666116228,353.330678233267,12477.9678822099,30993.4116112379,40323.8606660455
1425,1384.38134187825,178282.905540439,595792.397463324,657092.088647866,25560.6327676559,13060.1942238118,16517.9402775942,16238.1521237412,848.643262185337,2605.36502840142,23843.6650821915,8920.59321662221,401.30880180083,12577.225480962,8834.92919815029,53927.0554808358
1426,2884.38289928117,53894.4700414237,190769.388851476,592394.64801336,71181.053378875,4878.82465470335,3511.41881481405,2538.604612725,25.1465849726341,961.040140972014,4386.33197506839,2413.55296180205,15.0573427463135,1266.4498471519,5820.41617478508,12218.1468976226
1427,3357.706745177,92068.4258665402,290603.81283187,286892.907374053,5269.17041758653,2150.15254073885,4631.07639927805,4115.73886920489,617.741207097676,488.26810667333,5716.51548328831,3331.89838748305,281.087870747456,1625.34808938563,2904.56986600604,24606.2591027647
1428,1208.98513458562,704833.662986143,2445434.18592658,2926339.64398138,135674.739013723,44553.5780662946,188121.833192928,9244.68350289234,409.354760522499,0,12014.3929233777,14024.8334892114,50867.2727941506,9513.94386333166,4743.71543488966,189749.954146027
1429,1678.60740199716,99579.4682766284,299735.949703099,273470.129811249,11095.1910230911,9172.64206851204,7626.13469790525,5513.36702978557,54.613606153894,1972.54083454929,10488.4244620796,5771.1928939657,33.3227445264319,2958.75593236157,12766.1373367001,26795.6276422744
1430,2263.59809966842,17021.5799289696,68235.4495804734,129480.718049853,10184.5879084176,963.090637491757,265.256465702882,1996.61376729825,515.141087499169,737.161836788819,2618.54102807759,594.415896470057,216.980127910865,1321.13658725237,1155.40697230147,5600.83016292531
1431,2288.37680664139,79733.6658604564,213804.695543818,137194.658926323,4395.60453521056,3520.03425270915,0,1367.71636163397,1283.11377119368,4102.18453609211,3751.42237092263,4317.77765527627,0,1856.82725319298,4688.86298884575,17076.3842768835
1432,1657.60739732632,40845.9585009673,144207.724661175,154390.398276114,6135.6595662262,2651.10084895818,60.6280926364041,1628.82855723067,146.264672406337,4225.97901148916,10381.3494994784,3660.71998720265,208.02985512871,2736.46040670282,5149.06216869478,12485.2685467682
1433,1905.78516760812,138253.969707442,453484.240544627,365160.379974423,8453.3761005207,5029.77804817488,9579.52999475261,8513.53779312814,1277.81749040232,1055.1368276379,8242.95754326146,4804.44722432302,558.56679925215,2615.91375570551,3857.44932172195,37460.032375813
