country,tdur,vlyl_1,vlyl_2,vlyl_3,vlyl_4,gdpl_1,gdpl_2,gdpl_3,gdpl_4,gdpl_5,gdpl_6,gdpl_7,gdpl_8,gdpl_9,gdpl_10,vsyl
1,2335.79747399994,481.5858104997,1949.40548383756,5163.53764197832,2077.26996407145,54.562544718865,13.5158025238974,175.599456837517,17.1656731732132,82.7953519732618,425.036094760111,424.946749747077,45.3530038571449,259.984991171222,140.889527826415,1135.76465762731
2,1415.62312683227,182.856471415722,885.265881577486,13281.8679042686,8658.22275244046,34.3910211665609,5.17991968136268,178.027376886383,52.8603568778614,75.6949209412555,475.438448378039,158.420127833215,73.9432704330316,486.463721598863,287.821133751754,729.194362659153
3,993.656824181365,1840.12467799508,6468.15950917147,89231.6556694974,111209.690048769,490.315756729986,117.63137567415,894.985038529209,428.825273121033,629.126668521604,2004.27051523232,1603.63495934521,352.457321144153,1136.91362047026,1359.46147341473,1437.27489911183
4,358.395640147472,395.568808488435,1704.11343285492,5873.24284434358,1500.26457113813,154.83542749223,36.9494975812865,145.043322973137,16.4085069988856,106.930051224234,572.177723292746,340.748808832806,30.1144138033136,127.715048462964,164.063195352286,883.716093614447
5,1236.67760683505,1352.03354090648,4495.76716451096,21016.1980038674,11224.1877211532,328.512042597345,86.8600457061017,468.825727061268,55.4371014902252,129.899756605944,632.716911361156,242.748656651245,144.041710489503,607.458286776587,481.933965320928,1270.45004467406
6,1154.08905251379,131.354907665383,693.622735152213,4065.94351680049,2355.40765864104,65.8371548706964,16.5339848608227,49.9904611600392,4.8986957559085,58.9527844127983,349.997860327784,98.3541677046734,9.83947649241281,134.097774454984,197.771721043363,436.176466175913
7,1206.06061073589,192.714243800694,999.167738832569,12742.8971231382,6188.0763938476,44.6299415478389,60.5118105316305,145.35654276844,52.6568458786908,155.037466679447,525.305329734151,160.79949609116,35.8090260413805,236.246183468876,527.172350632537,747.748982001357
8,355.073091735398,264.072929354378,1427.08384121831,14991.9205026791,11025.715068097,222.632948894847,198.641715574032,165.058410036261,180.292691415244,164.145048469813,471.304998811683,180.273951497593,96.3582774431266,302.551844541923,308.981651099567,1052.51501085488
9,1141.65643313316,188.319835888616,685.561238340129,11661.4707194959,9916.01211648932,211.310737486645,8.62148652721014,230.979582120419,20.5666065052065,96.2379597726506,483.601482485762,126.171523832044,38.6737838789052,308.247983317173,368.149423193344,648.441259119121
10,1320.43448249906,210.198281981648,835.262096978743,3675.71929491854,2153.71652218046,37.4016353676687,200.863112375093,58.6816502383447,44.8194883964155,37.2507874406428,84.8537359083106,53.7071891762485,9.01662383745825,136.784061754674,316.881809587783,505.851117130442
