r0,rt
6.08032728878563,4.34967724308774
6.55699984549902,4.92089812685496
6.34429984376187,4.55096743424261
5.80868713943069,4.69829633067219
5.22792324774021,3.87690686012462
5.65626326157822,4.09492442924006
7.52047887626466,4.99436957714019
5.85997052881074,4.63935962994206
5.7746098110252,4.90075173000045
6.73813815154052,5.16254898166151
6.40968971429308,5.13540713304173
6.75175958398146,4.85154200732339
6.75577646258362,5.17672074559067
5.85100247530772,4.8448052962022
6.05106926120103,4.59499378183444
6.18739074225987,3.99032537279938
5.48008700863596,4.45103577179882
6.4674259354402,4.70059088769248
6.42774593205948,4.99967597673182
7.29043200351086,4.95714111126779
5.83081500099384,4.76434878710779
6.26070722858403,4.71021365273914
5.82901221650974,4.43640509598607
7.3902798846381,6.13778209601233
6.27691996967844,4.91809693163311
6.11580937177192,4.98377988521201
7.64532597436287,6.10292978634393
6.51635110439229,4.91918036175747
6.67876840288465,4.78569384773597
5.95396797464798,4.50333396698311
6.21819003836908,4.3512253446493
6.70770543163339,4.8274256973723
6.22900869773911,4.97009037673809
5.72991665580118,4.62899690501769
4.60002844007367,4.04119938404636
6.04951094284123,4.3488718153158
5.84012938399396,4.98843366500361
5.11304482953683,4.32873340450277
7.08319568453334,5.15711073954622
7.3540575941102,5.268172371886
6.24135615133252,4.52130739934844
6.0670428996699,4.57905796301454
6.07257431437517,4.17570892698087
6.13448504111154,4.85134905764798
6.68350859135821,4.8845709700335
6.38363885677402,5.16124420642393
5.75192382061263,4.19624196518582
6.27251840595711,5.13107877112923
6.30059821556244,5.08189650815206
6.47698319971849,5.16335409228932
5.47555318878606,4.03291621073364
5.79251923390568,4.9000429833489
6.10118479718085,5.21982468665184
6.08161755873778,4.82551517215184
6.7119525705531,5.3308075073259
6.44258116570032,4.78212674117184
6.03482626500218,4.72499273322662
6.84496382160792,5.14139645728696
7.00488791169967,5.22465860760332
6.52269284441863,4.9694615270417
6.92677150537033,5.18489393339435
5.64938929859548,4.77925415310274
5.86601444471892,4.31694377103839
6.57999509751178,5.13125999138313
5.58070557965191,4.28444629327448
5.80867412199943,4.79383087153933
7.38723430955147,5.2223553859839
5.61909883265079,4.21866090488174
6.5661043965083,5.08298435464201
7.16886434004339,5.22230194932089
6.69660148888102,4.85038449054043
6.24782782418413,4.91079102493871
6.43604648071099,5.36052944505601
5.69320596772314,3.82191060196023
7.07715218073896,4.97129220015801
6.55252281802813,5.25285640722477
5.54726528380154,4.17009516138076
5.20043589021178,4.63196136956405
6.37531126523003,5.25675076835829
6.52896825289699,5.07468540827822
5.77451425504486,4.23685309319212
6.6085020132356,5.32554587690895
5.43835624536787,4.53938739590627
6.91411887264958,5.54924068719808
5.57314985084845,4.18490142599458
6.05103239240315,4.44925457584947
6.66592564233355,4.88347184658822
5.39192509350994,4.17426666574443
6.48520693919004,4.75338573031766
7.36162929109778,5.46624530456241
6.4608084457258,4.93058735331743
5.36672902647481,3.933095837179
7.28551848171709,5.00597670703867
5.98606959638552,4.21388394228363
6.66438942855091,5.09068463959186
6.77875494144419,5.41413336070324
5.15715264189394,4.131937037876
6.66194096121933,5.15430643321431
