r0,rt
5.14463259568448,4.82595975044634
6.49499994521291,6.08847691141238
5.08011145341419,4.71442575461368
5.67115496587064,5.31453823263928
6.66172999538917,6.17369594790094
6.22100622701596,5.87669396361712
5.90626723994454,5.48933542724401
5.83421162877261,5.52133085818017
6.04515779965427,5.70862742415439
5.71487827472641,5.4123372623842
5.38632562645924,5.06531531964189
6.32057090780001,5.92411080213037
6.1554905186577,5.82703156819178
5.84127093016588,5.48956712958099
6.27858422969711,5.92093032904685
6.1886103347069,5.81858561299519
5.76090057316708,5.41641023166425
5.30342240251581,4.99009908613952
5.64122484647502,5.38150536168063
5.77338999362799,5.42425922545267
5.48409344097958,5.20921751233318
5.43433633387586,5.06962283517481
5.30646121941134,5.04481173106959
5.18758009543459,4.92771999041136
5.29326656458868,4.93849399611791
5.94208907073467,5.53453448075457
5.8778278257308,5.42383844404089
5.5301840815587,5.22976027461888
5.18303941690224,4.8277079926632
5.89031436852366,5.55947397426008
5.42050929667869,5.1615821612675
5.98584940616406,5.69938506267783
5.29141569961009,4.97762970820711
5.64866853311905,5.29282206423309
5.43164313220804,5.08160882696943
5.8271935205846,5.42895504498436
5.5690878469707,5.29427630076721
5.52772696526181,5.23925989348718
5.26847015040032,4.94384524047152
7.02938932343809,6.59087485861407
6.46070183572106,6.05334977871662
4.934566527721,4.59869517669377
5.48179377418955,5.23454249937059
6.07878288674935,5.67256806631947
6.36739658194864,6.03702607314596
6.22286940965767,5.8773763292212
6.301534791197,5.88008525885219
6.00933297794037,5.56780451009507
5.63373352391048,5.33923480833262
5.29553916413917,4.97806311661181
5.89371924387589,5.55007545595416
5.7438047184125,5.35864702003303
6.40179828593286,5.88318786286568
6.19649197523078,5.82403316906333
5.56796083764333,5.26445433809267
6.15067699456288,5.77098427854364
5.72148374444442,5.38893121225861
6.67789889600816,6.27590359558044
5.31997754296608,4.97884162169349
5.50912813149756,5.13070708294585
5.78240139102642,5.31236003456212
5.50869349907942,5.19244873435273
5.51757985647595,5.22134618409594
6.0138674982779,5.70482819406206
6.00644212881099,5.69614998161464
4.77538837212538,4.40766494988867
6.22792333409833,5.86700740937771
6.09153355829727,5.72974005009351
6.36516559863184,6.0192392372181
4.83545463286623,4.59793434335479
5.15561708902268,4.79994697991878
6.16342444091696,5.72951244274781
5.47008101420489,5.10736554256166
6.04480488351408,5.65878533167974
5.8717986385741,5.4749950375805
6.10353307581351,5.65251766536333
6.07100946444218,5.59561215909945
5.61942456195582,5.31240126265806
6.15312122306994,5.77415972615001
5.29786969168852,4.85445272630674
6.90019824363579,6.43622647547257
6.16351428518947,5.82220442137404
6.41389280696058,5.98281549424384
6.14997236535723,5.75051730130175
4.88354117667896,4.62653339734774
6.64180013224883,6.24757697091068
6.02290078564306,5.64572123595887
5.87659888945193,5.55652248822337
6.13387833020721,5.71190466468413
5.79899145183226,5.43302716792149
6.2119344608294,5.8410677790276
6.55153317826064,6.15313418114058
6.50176557149126,6.05408410330155
5.69962007926929,5.41826832113552
5.6958697094116,5.38075154137072
5.65211057673264,5.36257110533049
6.48969328628769,6.05418531704748
6.5176161676995,6.01120981314354
5.38644812449399,5.0663692972033
6.2407663136035,5.86744529263653
6.34152569045744,5.97728075374323
5.96779205726224,5.58541206133081
5.96589251654498,5.64761761402068
5.8909603372254,5.53669676074712
5.36169425862053,5.04387859167603
6.19186474432288,5.81706556405167
6.17955107445623,5.80292487555118
5.754063157439,5.34456320177563
5.82833083934405,5.48292100261968
5.50568334410066,5.17405687195672
5.57396917556607,5.08729877329987
5.30913295221618,5.03400037512864
5.29434196308153,4.95634611168363
6.16791254937112,5.88871708573562
5.9681284610001,5.55898137490269
5.95014886075898,5.61739611970284
5.72292589932607,5.41246188368096
5.54768670241966,5.2642113073634
6.52196191991998,6.06442450374396
6.8632127710533,6.39390547579394
5.22839840678411,5.00609745062352
5.72476426847197,5.43626562802817
5.67083840714963,5.40940630807006
6.44437774479784,6.0552433956
6.69593352844904,6.20251662671616
6.61662475683412,6.19222804106281
7.05983192936086,6.63389182852647
6.722016710208,6.25802550719497
6.56912361503263,6.17182455272189
5.257845202992,4.81942788830697
5.92741517102379,5.60656496716816
6.04476133209705,5.6651711971176
5.57466877999926,5.27729714686745
6.04187667108853,5.7193062824104
5.97568958238405,5.63397862808107
6.16603156920817,5.83550354575202
6.02674850069432,5.61369478264436
6.37492463829312,5.94253556167438
5.6628414823229,5.28637258494273
5.42454884137223,5.13714014828887
5.69483029118881,5.33548877995681
5.33950534779577,5.06599689474774
5.22568578013692,4.83700000159111
5.77662249204991,5.43885679731141
5.41008922199972,5.15524486783321
5.6184420044024,5.32203761803578
5.93928265316376,5.57821752216464
6.52312016529823,6.19422123471335
5.4677263677441,5.10865706848866
6.06414487668616,5.77262158401899
6.14267339517798,5.73231463305791
6.09592481722824,5.73636755552723
5.48215818150386,5.13703173255883
5.96509193059901,5.61735214782838
5.72919530222032,5.34762936649667
5.73867573334374,5.2976255438932
5.03034621946529,4.774500578452
6.3931358759788,5.96035901839445
5.74780901691019,5.42547453290221
