r0,rt
1.84140741634937,0.99171277403614
1.98576615551151,1.10793535741608
1.92135064923133,1.09371759193151
1.75914207735635,1.07575178347789
1.58325961470024,0.951267663773258
1.71298099987226,0.963442215097026
2.27755265786331,1.16838248056194
1.77467308564831,1.07580812239526
1.74882186887498,1.15567831891113
2.04062330452468,1.21439826713384
1.94115375962843,1.23289702227741
2.04474851119971,1.1740446009978
2.04596500986784,1.16348368183736
1.77195713970554,1.14318473717395
1.83254671750485,1.06781728897736
1.87383123629917,0.903277662359362
1.65962659256085,1.05639922164211
1.95863898711089,1.10721775562955
1.94662202666852,1.157407464848
2.20788370790758,1.15191461897839
1.76584342852629,1.08243744672065
1.89603489660327,1.10985978160311
1.76529746108713,1.02582401852138
2.23812231515387,1.51292851800199
1.90094487270698,1.13304723476882
1.85215305020348,1.16085872451618
2.31536219696029,1.46544184954109
1.97345581598797,1.13405300170533
2.02264336852957,1.17264360638369
1.80313990752513,1.00052860506998
1.88315870332195,1.05167073648411
2.03140685391683,1.19727139714889
1.88643509925472,1.1386028487
1.73528669164178,1.05300923115218
1.39310370686665,0.957811059815328
1.83207478583925,1.04262585469401
1.76866425923499,1.17739340758281
1.5484690580063,1.02028742547851
2.14512286024631,1.20030243156749
2.22715251184439,1.23823497503157
1.89017448556405,1.06780161019478
1.83738428215321,1.0879074148118
1.83905945317237,0.996883153486428
1.85780891614522,1.15099220035977
2.02407891924839,1.16868752837243
1.93326434184555,1.23016039845133
1.74195149019159,0.982218130633918
1.89961187339706,1.21197378865083
1.90811575274453,1.23010452794126
1.96153337362764,1.21006287241479
1.65825353991098,0.965123342917476
1.75424567955956,1.10175584122003
1.84772404517893,1.16274911789655
1.84179817042331,1.1270197330011
2.03269308617598,1.26948789340403
1.95111482910366,1.0628334346262
1.82762757874082,1.08334462801111
2.07297511254025,1.16122833296972
2.12140760499686,1.27879602615906
1.97537639140479,1.19174894809744
2.09775030447314,1.1878468834323
1.71089924245774,1.15191762519536
1.77650346599603,1.04832274835439
1.99273019306837,1.14450373879046
1.69009860074254,1.00879068249021
1.75913813506947,1.12666555969341
2.23719997260795,1.21485740749407
1.70172587300145,1.0156469507215
1.98852343928174,1.18117877523933
2.17106733496164,1.22719127107053
2.02804406083616,1.16232655683821
1.89213441071596,1.17302225026645
1.94913582093004,1.25547532338423
1.72416897871687,0.88426696650774
2.14329260470592,1.2005366589598
1.98441030224958,1.20945206695963
1.67997131550621,0.963160382310714
1.57493515754445,1.06319008532851
1.93074235773168,1.23579798474921
1.97727687852725,1.14438232443284
1.74879293005598,1.01766557015483
2.0013634201198,1.26704180357208
1.646988566132,1.02513240075548
2.09391849565402,1.23863596613949
1.68781037275846,1.04605137901005
1.83253555190888,1.08213153971742
2.01875398011312,1.17279647607263
1.63292704225013,0.992343493947977
1.9640239064779,1.13452469935656
2.2294455757413,1.2670097097264
1.9566349017946,1.1876048749794
1.6252964949954,0.9030656021371
2.20639566375441,1.15295905251035
1.81286177964431,0.991837040070786
2.01828874274709,1.17605733549157
2.05292396772992,1.29467158537503
1.56182696604904,0.964016962030634
2.01754723234988,1.18447011533676
1.83930231226199,1.10238191350969
2.02790475025104,1.24410238589395
1.88762777611176,1.04680544331119
2.03250838975129,1.08698208750982
1.88212052012941,1.18901720468463
1.97450675412599,1.14230661846343
1.98543542338159,1.22933690444386
1.93514577882489,1.1599102405334
1.5930448557034,0.981592844045581
1.93727721041927,1.24908199516373
1.66976473177644,1.00515614092559
1.98170863779825,1.16716173061878
1.73022952742898,1.07652718538032
1.8528262526931,1.10747681800412
1.49972157893105,0.988367833719425
1.89420105934136,1.12653909504171
1.83160086152142,1.17753625436782
1.86328438039201,1.15823678800958
2.10264143969682,1.32869221535903
1.94029867598231,1.12121251417597
1.39534701235042,0.93615467348334
1.60330844391247,1.03206966955146
2.26462769886996,1.48630301674037
1.74825060966005,1.00454987046085
1.99963418474529,1.23556301159786
2.04970964593352,1.14597295854033
1.78918650039133,1.00001448180893
1.8197996908879,1.11082516026145
1.69628974865328,1.0378592742136
1.7769490609365,1.09501734019093
1.94894580130478,1.21865659081831
1.94748944405264,1.10961140502587
1.60315941882399,0.984645555432493
1.88093775842716,1.19490575200526
1.91671737420286,1.20441280328515
1.8063397036975,1.03238448933884
2.06177448442979,1.19821383004292
1.87215947496861,1.16438270189869
1.70939760007984,1.02353310771127
1.88790217414403,1.07473417964807
2.05272752602293,1.20440381267488
1.80211451067661,1.07542765399895
1.95799990119977,1.13158053836968
1.91868221524248,1.03323438358391
1.51276712340518,0.998273973851088
1.93761328669767,1.09312373053594
1.72185873248161,1.04687712258023
1.87171050616209,1.1152287028356
1.82781544992427,1.14745829425248
2.08481348023601,1.08961176601728
1.92171921795355,1.23871996370852
2.14207258994312,1.19239279646098
2.42380633148864,1.69435941218753
1.82734028984823,1.07941374237841
2.32958725710951,1.47855408555396
1.47290416310437,0.887501636214464
2.08972675687406,1.117231948012
2.02428854640701,1.14430283401418
1.57758913166001,0.924404644001253
1.71647841634626,1.03549860043136
1.67800245571611,0.968131550658987
1.40608333079782,0.868123831221263
1.48400628591378,0.914655651399905
2.09085485726113,1.17641073410514
1.56349864151735,0.972187550950892
1.83021683557587,1.09293938244532
1.72927123418835,0.964065919978036
1.93689603019465,1.1803912526763
1.80525570044823,1.11511767667597
1.95402940522418,1.22467955198807
1.6405706438175,1.00842656938398
1.93534622642141,1.03415508494852
