r0,rt
5.14463259568448,3.88300595711636
6.49499994521291,4.75945697384557
5.08011145341419,3.85522820956719
5.67115496587064,4.21475295762161
6.66172999538917,4.65357489121688
6.22100622701596,4.38327436619838
5.90626723994454,3.97269938358144
5.83421162877261,3.81555593784126
6.04515779965427,4.24021509244071
5.71487827472641,4.10583493619002
5.38632562645924,3.92500094210531
6.32057090780001,4.50125180296546
6.1554905186577,4.17189669592253
5.84127093016588,4.28613197378946
6.27858422969711,4.38932783690925
6.1886103347069,4.57389113816051
5.76090057316708,3.98283244985126
5.30342240251581,4.11435933703735
5.64122484647502,4.06146249023392
5.77338999362799,4.19020186992795
5.48409344097958,3.90112887865301
5.43433633387586,4.27039542968278
5.30646121941134,3.72187034078574
5.18758009543459,3.81455839551029
5.29326656458868,3.92013142737972
5.94208907073467,4.43154543489313
5.8778278257308,4.4885715451737
5.5301840815587,4.02374798451735
5.18303941690224,4.13628136986089
5.89031436852366,4.0094734035747
5.42050929667869,3.61499287152249
5.98584940616406,3.89311370157587
5.29141569961009,4.06664603887198
5.64866853311905,4.1303595537977
5.43164313220804,4.30368388303898
5.8271935205846,4.36534403761405
5.5690878469707,3.85942734077003
5.52772696526181,3.94446155858316
5.26847015040032,3.9674665924481
7.02938932343809,4.95328671025745
6.46070183572106,4.65202922524199
4.934566527721,3.71942219823496
5.48179377418955,3.71952170570944
6.07878288674935,4.38006032883618
6.36739658194864,4.43679407111718
6.22286940965767,4.44114468897459
6.301534791197,4.38231702399142
6.00933297794037,4.27622677667266
5.63373352391048,3.89239515919607
5.29553916413917,3.85285887082883
5.89371924387589,4.19303174806434
5.7438047184125,4.43526764091532
6.40179828593286,4.75559286688954
6.19649197523078,4.33702779622744
5.56796083764333,3.93266684687898
6.15067699456288,4.58586375890341
5.72148374444442,3.84341997363316
6.67789889600816,4.5184687616823
5.31997754296608,3.81023131613342
5.50912813149756,4.18322630407817
5.78240139102642,4.25592667076952
5.50869349907942,4.1448086873252
5.51757985647595,4.0396827629752
6.0138674982779,4.21527039995966
6.00644212881099,4.11593846025712
4.77538837212538,3.94294358506623
6.22792333409833,4.48540876568479
6.09153355829727,4.30077022078798
6.36516559863184,4.33864412890668
4.83545463286623,3.39010359297157
5.15561708902268,4.13084100017675
6.16342444091696,4.37426113503103
5.47008101420489,4.15379242805364
6.04480488351408,4.23289195875732
5.8717986385741,4.77567505052149
6.10353307581351,4.63594071240933
6.07100946444218,4.54025124891597
5.61942456195582,4.12431454963644
6.15312122306994,4.59954831614429
5.29786969168852,4.39198607908189
6.90019824363579,4.75200212149908
6.16351428518947,4.33355376657233
6.41389280696058,4.33205132252685
6.14997236535723,4.48597656403467
4.88354117667896,3.35737798173261
6.64180013224883,4.7095216294057
6.02290078564306,4.1553201713583
5.87659888945193,4.21176382969016
6.13387833020721,4.58771931426187
5.79899145183226,4.24645785310638
6.2119344608294,4.31885823897232
6.55153317826064,4.60941878468925
6.50176557149126,4.74125045642761
5.69962007926929,4.03710871527719
5.6958697094116,4.11416717945236
5.65211057673264,4.02267643051803
6.48969328628769,4.49039653604575
6.5176161676995,4.92693035117539
5.38644812449399,3.85427999493168
6.2407663136035,4.488516408262
6.34152569045744,4.38811300061375
5.96779205726224,4.16344973775507
5.96589251654498,4.23468287103396
5.8909603372254,4.31727662143116
5.36169425862053,3.98159193409159
6.19186474432288,4.21738697276834
6.17955107445623,4.33408475146663
5.754063157439,4.42153634394163
5.82833083934405,4.1779549966158
5.50568334410066,4.16009968987604
5.57396917556607,4.03438898742939
5.30913295221618,3.95454623068338
5.29434196308153,3.65168020434518
6.16791254937112,4.17342087715032
5.9681284610001,4.33627241267404
5.95014886075898,4.2039492626349
5.72292589932607,3.83090064966619
5.54768670241966,3.97428681989418
6.52196191991998,4.5924203598861
6.8632127710533,4.95358502989049
5.22839840678411,3.49504172285222
5.72476426847197,3.92059928507812
5.67083840714963,3.70710421969535
6.44437774479784,4.5585512563798
6.69593352844904,4.89507065422742
6.61662475683412,4.59177932205007
7.05983192936086,4.84895293650631
6.722016710208,4.94445665202501
6.56912361503263,4.44856488132915
5.257845202992,4.40496358216309
5.92741517102379,4.08386487517081
6.04476133209705,4.18326335962162
5.57466877999926,3.83303178390611
6.04187667108853,4.12387467335959
5.97568958238405,4.33509533842409
6.16603156920817,4.32250037305967
6.02674850069432,4.26649165540071
6.37492463829312,4.80801283440867
5.6628414823229,4.07373221489298
5.42454884137223,4.00949411110291
5.69483029118881,4.23852139546417
5.33950534779577,4.04130839819535
5.22568578013692,4.34950863370983
5.77662249204991,4.17842659672512
5.41008922199972,3.86326283111281
5.6184420044024,4.03433354358099
5.93928265316376,4.09570150011981
6.52312016529823,4.50718222294836
5.4677263677441,4.05530711449584
6.06414487668616,4.20684236029395
6.14267339517798,4.31785690363631
6.09592481722824,4.08074653704801
5.48215818150386,4.19833659296627
5.96509193059901,4.15539146517073
5.72919530222032,4.21821680779366
5.73867573334374,4.66179206422871
5.03034621946529,3.64311585125159
6.3931358759788,4.4455984942257
5.74780901691019,4.3065017184385
5.06882932253496,4.32264144716167
4.90179870702742,4.14304771953793
4.81319741198839,4.11013650270586
5.4530425433331,4.25663292207322
5.65583635753268,4.31902990648031
5.73184370594963,4.05800998219021
5.00617097877114,3.53658296669262
6.58739533659343,4.67160500069661
6.76017646972043,4.73615743001844
5.01222487006319,3.52611994765897
6.63583368015733,5.14495605185175
5.12610329763018,3.89955716749481
5.86508402498466,4.30816376303622
5.61613143352282,3.885194261034
5.64108443163152,4.2508690939809
5.82729791577517,4.23628908338215
6.00140647472114,4.32372346113197
4.95981375014566,3.85702043118536
6.00943739462046,4.30332529634528
5.45090837496575,3.93861177169522
5.8992964202094,4.01330227934817
6.47144842526225,4.59563363573875
5.53071133202095,4.45536997402089
6.25010344466806,4.47858681891788
6.16750907465836,4.49182315038809
6.11098729170117,4.67334655496596
5.04591312712321,3.9959575460707
6.39483039051594,4.42356056133045
4.49623906202979,3.62532252724947
5.77299304875637,4.34176089473261
6.82483553279231,4.59736487135516
5.32179397215495,4.15365259654457
5.7977938956347,4.21415082015525
